Frequency(THz)	Total_DOS	Branch_1	Branch_2	Branch_3	Branch_4	Branch_5	Branch_6	Branch_7	Branch_8	Branch_9	Branch_10	Branch_11	Branch_12	Branch_13	Branch_14	Branch_15	Branch_16	Branch_17	Branch_18	Branch_19	Branch_20	Branch_21	Branch_22	Branch_23	Branch_24	Branch_25	Branch_26	Branch_27	Branch_28	Branch_29	Branch_30
11.530707	283838.098622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019	0.245698	24072.442639	165520.952066	83341.594580	10902.863619	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.557523	265564.485052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.067079	18052.424498	125464.320052	107113.628849	14934.044565	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.584338	257356.517211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.017120	13000.397639	91349.588520	133039.394530	19967.119371	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.611154	258981.854813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004083	8941.355297	63866.865685	160001.678520	26171.951088	0.000139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.637970	269105.982431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000909	5847.812117	42850.913357	186639.054261	33768.201206	0.000581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.664785	285660.534222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000189	3624.470819	27563.696540	211454.998083	43017.366323	0.002268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.691601	306240.798758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000037	2123.179477	16975.329624	232967.093610	54175.187707	0.008303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.718416	328448.050630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	1172.978315	9992.021014	249884.165947	67398.856846	0.028501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.745232	350123.927893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	610.112500	5609.983948	261278.944128	82624.795515	0.091800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.772048	369462.071158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	298.363197	2997.589550	266709.461020	99456.379677	0.277714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.798863	385020.871917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	137.027016	1520.806361	266248.101081	117114.147604	0.789856	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.825679	395690.667367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.045990	730.909187	260406.429801	134492.167986	2.114405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.852494	400676.125426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.854181	332.035273	249984.105456	150330.796159	5.334357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.879310	399532.659105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.029214	142.283533	235899.340987	163469.303241	12.702130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.906126	392252.325970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.200456	57.409473	219059.551934	173103.567609	28.596498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.932941	379352.141056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.061819	21.775898	200303.421802	178964.894339	60.987198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.959757	361900.264153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.329606	7.754105	180405.868342	181362.826453	123.485648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.986572	341433.487801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095696	2.589032	160107.768705	181085.062833	237.971532	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.013388	319762.759695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025979	0.809766	140127.698917	179196.553372	437.671653	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.040204	298708.613047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006593	0.237045	121132.691677	176805.223415	770.454268	0.000049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.067019	279833.202437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001564	0.064900	103674.957177	174856.200742	1301.977816	0.000238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.093835	264231.394778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000346	0.016609	88123.765061	173989.500202	2118.111469	0.001091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.120650	252417.150494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000072	0.003971	74625.333918	174466.211902	3325.595962	0.004670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.147466	244309.538065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000887	63109.724348	176150.574288	5049.219843	0.018686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.174282	239300.332759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000185	53342.674102	178534.403674	7423.184893	0.069904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.201097	236378.631285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000036	45003.804712	180799.961269	10574.620671	0.244596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.227913	234293.267461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	37767.024491	181926.130263	14599.311817	0.800884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.254728	231740.954872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	31363.338022	180841.318473	19533.843189	2.455187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.281544	227567.924631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25615.479499	176612.248073	25333.146147	7.050912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.308360	220963.202036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20442.870132	168636.578869	31864.771578	18.981457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.335175	211608.971949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15842.086130	156791.047727	38927.903872	47.934220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.361991	199748.942942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11852.222410	141487.636361	46295.442746	113.641424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.388806	186147.835509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8516.533570	123613.072845	53765.074973	253.154120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.415622	171943.316258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5851.218890	104364.447758	61197.231134	530.418475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.442438	158424.677640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3828.852682	85028.745134	68520.629248	1046.450575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.469253	146794.965339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2378.467409	66769.391737	75700.719671	1946.386523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.496069	137975.056870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1398.682295	50472.144158	82686.260382	3417.970036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.522884	132490.283794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	776.803637	36674.074563	89363.386391	5676.019202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.549700	130452.202811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	406.642237	25569.521979	95545.664474	8930.374121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.576516	131621.407241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	200.307854	17068.838582	101011.389200	13340.871604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.603331	135519.311892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	92.716527	10882.500063	105573.994311	18970.100990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.630147	141550.435785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	40.278625	6609.022799	109151.716776	25749.417586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.656962	149101.817277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.406433	3812.831656	111800.222491	33472.356697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.683778	157600.805393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.260444	2084.075547	113689.250326	41821.219075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.710594	166531.768982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.236308	1076.635537	115032.665868	50420.231269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.737409	175428.762102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.747348	524.511879	116005.220247	58898.282627	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.764225	183867.627198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233532	240.511067	116685.608482	66941.274116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.791040	191474.664593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068203	103.630899	117050.921752	74320.043739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.817856	197953.831487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018609	41.899691	117020.812296	80891.100891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.844672	203119.261741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004742	15.877857	116525.576601	86577.802541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.871487	206913.338905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001128	5.633915	115563.380410	91344.323452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.898303	209396.080907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000250	1.870320	114221.106048	95173.104289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.925118	210705.658686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000052	0.580521	112653.692746	98051.385366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.951934	211004.211160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.168374	111036.260887	99967.781889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.978750	210429.765219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.045613	109512.192287	100917.527317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.005565	209070.926884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011537	108156.618961	100914.296385	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.032381	206969.242835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002723	106963.592666	100005.647446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.059196	204141.730177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000600	105854.356703	98287.372874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.086012	200609.431224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000123	104698.871661	95910.559440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.112828	196419.236683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	103343.337914	93075.898746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.139643	191653.125962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	101639.492129	90013.633829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.166459	186426.359636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	99473.172718	86953.186916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.193274	180879.879965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	96788.752047	84091.127918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.220090	175171.324015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	93604.170195	81567.153821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.246906	169465.877398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	90011.289970	79454.587427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.273721	163925.927373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	86159.619403	77766.307971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.300537	158698.829417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82226.982101	76471.847316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.327352	153904.284720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78385.451277	75518.833443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.354168	149624.562389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	74772.063083	74852.499306	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.380984	145900.336005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	71470.898365	74429.437640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.407799	142732.322641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	68507.909187	74224.413454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.434615	140085.914664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65855.296669	74230.617995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.461430	137894.611849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63440.482577	74454.129271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.488246	136059.376521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	61156.047502	74903.329019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.515062	134444.628227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	58869.991348	75574.636880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.541877	132875.733115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	56438.160040	76437.573075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.568693	131145.152414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	53721.020975	77424.131440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.595508	129032.908309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	50604.818885	78428.089424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.622324	126341.333361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47023.658692	79317.674668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.649140	122936.261696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42976.345786	79959.915910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.675955	118780.933988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	38531.785979	80249.148009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.702771	113948.834012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33819.937752	80128.896260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.729586	108608.563912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29010.353645	79598.210266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.756402	102984.751600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24284.673891	78700.077708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
